reknr,omschr,debet,credit,afsluiten,afgesloten,btwkode,grootboek,apko,kode,debeta,credita,debetper,creditper,fiche,omschrfr,omschrde,omschren,marge,wagenpark
"612323","/her/ond volvo 2BKA672",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"621900","wg bijdr rsz kwartaalregul",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"604001","AANKOOP DIENSTEN",0.0000,0.0000,"",F,"H","J","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"743101","voordelen in natura",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"743202","vrijstelling bv/art275 wib92",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"743390","diverse afhoudingen netto",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"612319","tacho schijf -kaart bestuurderskaart",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612322","her/ond 1BKU334renault",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"764005","UITZ.RES NA CTRL AJ05-06",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"764006","INTR AJ2009",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"764007","INTR AJ2010",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"451210","btw export",0.0000,0.0000,"",F," ","N","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"615501","labokosten",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612336","her ond 1wfs275",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"743320","netto inhouding activa",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"429001","voorafbetaling belastingen",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"743220","vrijstelling BV/ploeg en nacht",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"222000","inrichtingskosten",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"232040","uitrusting",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612337","her ond 2AJM665",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"611110","ond en herst oprit , domein",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612370","keukenbenodigdheden",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"580007","geldbeweging vreemde munt",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"743210","vrijstelling bv/overuren",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"212000","goodwill",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580017","opleidingscheques",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"170166","investeringskovername66",0.0000,0.0000,"",F," ","N","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"420166","investeringskovername66",0.0000,0.0000,"",F," ","N","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650166","intrestinvesteringsovername66",0.0000,0.0000,"",F,"-","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612349","her/ond discovery dmq",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"212009","GEB AFSCHR GOODWILL",0.0000,0.0000,"",F,"-","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"2220009","GEB.AFSCHR.INRICHTINGSKOSTEN",0.0000,0.0000,"",F,"-","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"222009","GEB AFSCHR INRICHTINGSKOSTEN",0.0000,0.0000,"",F,"-","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"232049","GEB AFSCHR UITRUSTING",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"613850","productvoorstelling",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"288010","waarborg frankeermachine",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"174966","renault832286150fang",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"424966","ren 832286150fang",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650966","intrest ren 832286150",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580008","geldbeweging electronische maaltijdcheques",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"610500","huur frankeermachine",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613855","Kilometervergoeding",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"743300","bijdrage wn in groepsverzekering",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580018","geldbeweging ecmc",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"614150","patrimoniumverzekering",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612341","her/ond ren meg 1FEH952",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"489400","r/c mieke",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"611700","internet ola venter",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"429002","voorafbetaling belasting",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"610122","huur508swpeugeot1gqx683",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"610123","huur3008peugeot1.6",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650202","interest peugeot gqx683 sw508",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650203","intrest peugeot 3008 access",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580019","geldbeweging fine food step",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612338","herondgsq608pieterHyund Hybr",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612339","heronGqx683xavier508Peugeot",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"640020","verkeersbelasting smart 1HEE680",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612340","her/ond hee680geschrapt300915",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580020","maaltijdcheques opgestuurdf",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"6228","verkopen 6 %Bur Fangio15:18",0.0000,0.0000,"",F,"1","J","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612358","her/ond volvo 1JAX574",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612352","/er/ond pw 1JJK846peugeot2008",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"610124","huur volvo vw 1JAX574",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"173073","pwpeug1jjk846bedrijfswagenkrediet",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"424073","pwpeug1jjk846bedrijfswkrediet",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650073","intrestpwpeug1jjk846",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"614201","verzekering smart 1HEE680",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"614051","valse - beschadigde biljet",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"700000","Verkopen 6 %",21.1300,1875.8200,"",F,"1","J","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623250","ejp bedienden",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," ","N"
"612353","her/ond 1KGG321gesch050417best",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"656030","korting kruidvat",0.0000,0.0000,"",F,"-","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613841","tombolaprijs meer dan 50",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"656040","korting van marcke",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612359","her/ond 1kls137 bestelwfordtransit",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"610125","huur volvo vw 1LAY226",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"610126","huur volvo vw 1LAY240",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612316","her/ond volvo vw 1LAY240",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612317","her/ond volvo vw 1LAY226",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613141","ereloon belgische arbitrage instelling",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"603000","onderaanneming",0.0000,0.0000,"",F,"H","N","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"288350","waarborg OBU satellic",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"429026","voorafbet belast 2016",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"424967","investjaquar89094-82",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650967","intrest jaquar 8909482",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"615050","kilometerheffing",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"611601","Software",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"232050","security",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"614052","inbraakkosten",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"453001","TE BET RV",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"470001","TANTIEMES TOEKENNING",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"456300","vakantiegeld arbeiders",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," ","N"
"670060","roerende voorheffing op dividenden",0.0000,0.0000,"",F,"-","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580021","bevoorschotting kbc comm",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"656140","factoringrecht kbc comm",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"656141","kosten kbc commercial finance",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612416","kredietverzekering en beheerskst",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"656111","reserveringsprovisie krediet",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"604250","aankopen verpakking",0.0000,0.0000,"",F,"H","J","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"700250","verkopen verpakking",0.0000,0.0000,"",F,"1","J","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," ","N"
"656142","bijkomend factoringrecht",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"579000","maaltijdcheques in kas",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"620110","vaa bestuurders",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623120","netto vergoedingen bestuurders",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623201","vervoerskosten",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623220","netto vergoedingen bedienden",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"615250","parkeerkost",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623301","soc abonn arbeiders",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623320","netto vergoedingen arbeiders",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623900","maaltijdcheques",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"746400","vaa waarde",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613221","registratie idep , thermometer ea",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"454050","rsz werknemer",0.0000,0.0000,"",F," ","N","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650125","intrest inv 78-04",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"173125","invest 78-04 > 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"420125","invest 78-04  < 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"621301","wg rsz arb vakantiebijdrage",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613142","ereloon en commissie Euler",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613801","marketing",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612314","her/ond snh243renault vrachtwagen",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"133001","Toev liq reserve aj17",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"173967","Inv kred 94-82 > 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"450001","ger bel liq reserve aj17",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"641400","boete rsz",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650440","INTREST RSZ",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656143","verbintenisprovisie",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623401","soc abon andere",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"132350","Belasting vrije reserve",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"133002","Toev liq reserve aj18",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"489010","Andere schulden",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"420182","inves vrachtwagen 420-2678373-16",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650182","intrest vrachtwagen 420-2678373-16",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"429031","voorafbetaling aj2020-ink2019",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"288650","huurwaarborg pop up knokke",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613160","bekendmaking",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"173020","Inv kred 73-16 > 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"420020","Inv kred 73-16 < 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"173030","Inv kred 69-12 > 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"420030","Inv kred 69-12 < 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"759000","Ontv tax shelter",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"764008","uitz result na ctrl aj2017-2018",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"173130","investeringskrediet 420-2867209-90",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"173140","investeringskrediet 420-2678373-16",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"173135","invest krediet 420-2678369-12",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"420135","invest krediet 420-2678369-12",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650135","intrest invest krediet 420-2678369-12",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612111","electriciteit oplaadpunt",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"133003","Toev liq reserve aj19",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"613222","track en trace",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"604002","aankopen luxemburg",0.0000,0.0000,"",F,"H","J","E","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"411002","Btw luxumburg",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"613143","ereloon coordinatie, project en expertise",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613851","demo",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"611105","ond en herstel diepvries",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"640150","registratierechten",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"173040","Inv kred 03-35 > 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"420040","Inv kred 03-35 < 1 jaar",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650040","intrest inv 03-35",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"429032","voorafbetaling belast 20-aj21",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"611170","ond en herstel machines",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"743301","recup BV",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"133004","toe liq reserve aj20",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"488000","Verpakking",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"455500","te betalen flexi jobs personeel",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613112","ereloon derden",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580022","Geldbeweging molly",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"550070","Argenta",0.0000,0.0000,"",F," ","N","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"656101","kosten argenta",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"610350","huur stapelaar , clark",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650430","intrest argenta",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613139","ereloon hubico",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613138","ereloon Fobico",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"604003","aankoop diverse",0.0000,0.0000,"",F,"H","J","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"621340","IBO werkgeversbijdrage",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"439065","voorafbetaling belasting",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613137","ereloon KDM",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"614300","bijstandsverzekering",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"614202","verzekering vloot",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"288450","waarborg veiling",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"429033","voorafbetaling belasting 2023",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"242140","Tesla",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613131","ereloon mid freeze",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580014","geldbeweging termijnbelegging",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623350","ejp arbeiders",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," ","N"
"530000","Termijnbelegging",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"750201","intrest termijnbelegging",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612311","her ond elect tesla 2 DRU355 Niels 7343",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," ","N"
"612312","her ond elect tesla 2 DTQ800 Yoeri",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," ","N"
"471000","Dividenden over bj",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"288420","waarborg beurs",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"614010","verzekering diversen ABR",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613136","ereloon  landmeter",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"453002","Bv wg vrijst",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623102","kost eigen werkgever",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"744001","div opbr werk",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"744101","Bv vrijst WG",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"453101","BV vermindering",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"455110","Recuperatie Brugp.",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"622100","Hosp verz",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623230","KM vergoeding woon werk",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613304","koopkracht premie",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613001","dienstprestaties",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613002","managmentprestaties",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
