nummer1,levnummer,levnaam,bonnrlev,periode,datum,fk,prdkode,prdomschr,aantal,eenheid,stukprijs,btwperc,lotnr,vervaldat,bonnr_lev
256179,"001969","Missault Roomijs nv   c"," 021220-34631",11,02-12-2025," ","66688","IJsbuche Cote D Ivoire 700ml 6",2.00,"VE",11.50,0.0,"1111",19-11-2026,"AF"
256179,"001969","Missault Roomijs nv   c"," 021220-34631",11,02-12-2025," ","80057","Portie ijsbuche Rudolf PER 2x9",2.00,"VE",4.15,0.0,"1111",29-10-2026,"AF"
256179,"001969","Missault Roomijs nv   c"," 021220-34631",11,02-12-2025," ","63910","Portie Framboisier PER 2x120ml",2.00,"VE",4.15,0.0,"1111",18-06-2026,"AF"
256179,"001969","Missault Roomijs nv   c"," 021220-34631",11,02-12-2025," ","80037","IJsbuche Speculoos 700ml 6pers",2.00,"VE",11.50,0.0,"1111",10-10-2026,"AF"
256179,"001969","Missault Roomijs nv   c"," 021220-34631",11,02-12-2025," ","60375","Sorbet Passievrucht cadi 2.5L",28.00,"VE",12.53,0.0,"0000060375256179",31-10-2027,"AF"
256179,"001969","Missault Roomijs nv   c"," 021220-34631",11,02-12-2025," ","53353","Roomijs speculoos 2.5l Caddy M",10.00,"VE",10.43,0.0,"0000053353256179",29-10-2027,"AF"
256179,"001969","Missault Roomijs nv   c"," 021220-34631",11,02-12-2025," ","","Graag bevestiging voor leverin",0.00,"",0.00,0.0,"",-  -,"AF"
256179,"001969","Missault Roomijs nv   c"," 021220-34631",11,02-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256180,"001969","Missault Roomijs nv   c"," 021220-34801",11,02-12-2025," ","05898","Frisco Fondant chocolade 50 ml",10.00,"KART",28.75,0.0,"1111",07-02-2027,"AF"
256180,"001969","Missault Roomijs nv   c"," 021220-34801",11,02-12-2025," ","05897","Frisco melkchocolade 50 ml",10.00,"KART",28.75,0.0,"1111",20-02-2027,"AF"
256180,"001969","Missault Roomijs nv   c"," 021220-34801",11,02-12-2025," ","05899","Frisco witte chocolade 50ml",10.00,"KART",28.75,0.0,"1111",18-02-2027,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","bestelbonnr: 238004",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","20617","Le Saunier gezouten boter 250g",2.00,"VE",2.47,0.0,"1111",29-12-2025,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","15904","ZZA mozzarella cubes 2kg",2.00,"VE",8.19,0.0,"1111",31-08-2027,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14815","Alimentis cipolle borettane ac",0.00,"VE",5.95,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","02889","Diamant griessuiker S2 (fijne",10.00,"VE",1.10,0.0,"1111",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14436","Verstegen wild kruiden fijn me",1.00,"VE",4.83,0.0,"1111",31-01-2029,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","12806","Ganda worstjes Natuur 10x70g",3.00,"VE",6.41,0.0,"1111",02-01-2026,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","04281","Tapenade Hummus original 400g",4.00,"VE",3.70,0.0,"1111",04-12-2025,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","04281","Tapenade Hummus original 400g",0.00,"VE",3.70,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","07654","Bens Retail Crispy Bacon (Spek",4.00,"VE",9.43,0.0,"1111",23-12-2025,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","91919","Moussaka 520g",3.00,"KART",24.81,0.0,"1111",31-08-2026,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","09737","Verstegen chimi churri kruiden",2.00,"VE",7.50,0.0,"1111",07-11-2028,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","02972","Mc. Ilhenny Co tabasco rode p",1.00,"VE",10.28,0.0,"1111",31-01-2030,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14285","CDG valpolicella doc (12 5%) 7",2.00,"VE",4.66,0.0,"1111",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14256","CDG bardolino chiaretto doc 75",2.00,"VE",3.13,0.0,"1111",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14286","CDG bardolino doc (12%) 75cl",2.00,"VE",3.13,0.0,"1111",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","07485","Bens Retail Gerookt Spek Gesne",10.00,"KG",8.00,0.0,"0000007485256181",19-12-2025,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","40221","Ham aan't Spit dikke sneden 6x",11.00,"VE",11.98,0.0,"0000040221256181",01-02-2026,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","06641","Gedroogde ham voorgesneden 400",5.00,"VE",6.23,0.0,"0000006641256181",29-12-2025,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","03413","Tapenade zoete peper roomkaas",10.00,"VE",6.43,0.0,"0000003413256181",20-01-2026,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","90578","Verstegen wildsaus grand veneu",0.00,"VE",29.21,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","12805","Ganda Filet met paprika ultraf",0.00,"VE",5.51,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","02806","Verse Eieren large 3x (30x67 5",10.00,"KART",20.51,0.0,"0000002806256181",16-12-2025,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","Voor nachtlevering aub",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","bestelbonnr: 238006",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","23773","LA Streetfood spuitzak guacamo",1.00,"KART",38.29,0.0,"1111",30-07-2027,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","99210","LA Streetfood Slow Cooked Pull",1.00,"KART",80.57,0.0,"1111",30-10-2026,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14779","LA Streetfood (LA937.1) rotiss",1.00,"KART",82.10,0.0,"1111",07-10-2027,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","15000","Nibbly super smesh potato hamb",1.00,"KART",10.48,0.0,"1111",03-10-2026,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14716","garnaalkroketten 23% 30x60g Be",1.00,"KART",17.48,0.0,"1111",03-04-2026,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","Deze moest er nog bij voor nac",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14256","CDG bardolino chiaretto doc 75",0.33,"VE",3.13,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14286","CDG bardolino doc (12%) 75cl",0.33,"VE",3.13,0.0,"",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","14285","CDG valpolicella doc (12 5%) 7",0.33,"VE",4.66,0.0,"1111",-  -,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","04390","VA Foods rundsvleesbitterballe",1.00,"KART",25.61,0.0,"1111",01-05-2027,"AF"
256181,"002067","Spuntini NV"," 021220-37876",11,02-12-2025," ","00092","Knorr Professional champignon",1.00,"VE",14.50,0.0,"1111",31-01-2027,"AF"
256182,"002021","Pomone"," 021220-36165",11,02-12-2025," ","","bestelbonnr: 237746",0.00,"",0.00,0.0,"",-  -,"AF"
256182,"002021","Pomone"," 021220-36165",11,02-12-2025," ","66683","Taart appel Normandisch  gesne",0.00,"VE",4.38,0.0,"",-  -,"AF"
256182,"002021","Pomone"," 021220-36165",11,02-12-2025," ","72091","Mini tarte tatin ÿ4.5cm 32gr",30.00,"KART",16.20,0.0,"0000072091256182",19-05-2027,"AF"
256182,"002021","Pomone"," 021220-36165",11,02-12-2025," ","66383","Taart  appel compote voorgesne",240.00,"VE",3.94,0.0,"0000066383256182",27-04-2027,"AF"
256182,"002021","Pomone"," 021220-36165",11,02-12-2025," ","","Graag bevestiging aub",0.00,"",0.00,0.0,"",-  -,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","","bestelbonnr: 237982",0.00,"",0.00,0.0,"",-  -,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","00171","Knorr Fettuccini All'Uovo 2kg",1.00,"KART",16.73,0.0,"1111",21-07-2028,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","48224","Knorr Vlees bouillon pasta 20k",1.00,"VE",234.07,0.0,"1111",30-04-2027,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","48223","Knorr Kip bouillon pasta 20kg",16.00,"VE",216.99,0.0,"1111",30-04-2027,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","48227","Knorr Tomatino zak 3 kg",40.00,"VE",10.36,0.0,"0000048227256183",30-09-2026,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","00210","Knorr Demi glace vloeibaar 1L",120.00,"VE",4.35,0.0,"0000000210256183",03-10-2026,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","10893","Knorr Bruine Fond pasta 10 kg",0.00,"VE",152.39,0.0,"",-  -,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","00212","Knorr Garde d'Or vissaus 1L",30.00,"VE",5.59,0.0,"0000000212256183",26-07-2026,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","00211","Knorr visfumet vloeibaar 1L",60.00,"VE",6.18,0.0,"0000000211256183",06-03-2026,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","10917","Knorr Visbouillon poeder 850g",18.00,"VE",13.71,0.0,"0000010917256183",31-03-2027,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","10897","Knorr Groentebouillon poeder 1",18.00,"VE",17.24,0.0,"0000010897256183",18-04-2027,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","00225","Knorr Garde d'Or Curry saus 1L",30.00,"VE",5.63,0.0,"0000000225256183",21-07-2026,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","90157","Knorr Garde d'Or bearnaisesaus",30.00,"VE",6.21,0.0,"0000090157256183",24-09-2026,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","16000","Knorr professional gebonden ka",0.00,"VE",5.69,0.0,"",-  -,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","90131","Knorr jachtsaus poeder 1 12kg",0.00,"VE",23.05,0.0,"",-  -,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","67610","Knorr Primerba Curry  2x340g",10.00,"KART",15.97,0.0,"0000067610256183",30-09-2026,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","00173","Knorr Maizena Express Bruine s",12.00,"VE",7.14,0.0,"0000000173256183",31-10-2028,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","00255","Knorr Professional spaghetti 3",5.00,"KART",8.68,0.0,"0000000255256183",01-09-2028,"AF"
256183,"02611","* Unilever Ambient"," 021220-38386",11,02-12-2025," ","48226","Knorr prof Bretonse Vissoep 1.",12.00,"VE",17.28,0.0,"0000048226256183",30-04-2027,"AF"
256184,"002003","DV Foods nv"," 021220-42612",11,02-12-2025," ","","bestelbonnr: 238030",0.00,"",0.00,0.0,"",-  -,"AF"
256184,"002003","DV Foods nv"," 021220-42612",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256184,"002003","DV Foods nv"," 021220-42612",11,02-12-2025," ","05828","DV Foods toast croccante kruid",1.00,"VE",16.41,0.0,"1111",31-05-2026,"AF"
256184,"002003","DV Foods nv"," 021220-42612",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256184,"002003","DV Foods nv"," 021220-42612",11,02-12-2025," ","","Kunnen wij dit morgen afhalen?",0.00,"",0.00,0.0,"",-  -,"AF"
256184,"002003","DV Foods nv"," 021220-42612",11,02-12-2025," ","","Bedankt!",0.00,"",0.00,0.0,"",-  -,"AF"
256185,"001548","Free Foods Spuntini"," 021220-43388",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,""
256185,"001548","Free Foods Spuntini"," 021220-43388",11,02-12-2025," ","72356","Assortiment 6 taarten mix doos",0.00,"KART",74.05,0.0,"",-  -,""
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","","bestelbonnr: 237977",0.00,"",0.00,0.0,"",-  -,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26022","Tapas Paella kroket 66x30gr",6.00,"KART",33.21,0.0,"1111",03-01-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26030","Tapas Kroket Konijn 66x30g",2.00,"KART",31.89,0.0,"1111",26-03-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","00589","Kalfs zwezerikkroket 33% luxe",1.00,"KART",55.80,0.0,"1111",20-05-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","98129","Hertenkroket met Veenbessen 30",1.00,"KART",46.80,0.0,"1111",24-04-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26621","Garnaalkroket 37% 30x80g PANKO",28.00,"KART",57.39,0.0,"0000026621256186",14-05-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","926051","Wildkroket Fazant 10x65g",28.00,"KART",12.12,0.0,"0000926051256186",30-05-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","99330","Tapas Rodenbach spekkroket 66x",0.00,"KART",28.38,0.0,"",-  -,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26055","Triple Karmeliet hamkroket 10x",10.00,"KART",9.46,0.0,"0000026055256186",27-09-2026,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","24039","Kalfszwezerik kroket 10x65g",10.00,"KART",17.76,0.0,"0000024039256186",16-04-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","24016","Apero bier St Bernardus kroket",0.00,"KART",9.52,0.0,"",-  -,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","24040","Apero kalfs zwezerik kroketje",0.00,"KART",18.17,0.0,"",-  -,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26612","Kaaskroket 22x80g  Oud Brugge",28.00,"KART",23.05,0.0,"0000026612256186",01-02-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26600","Garnaalkroket  26% 30x80g PANK",28.00,"KART",69.53,0.0,"0000026600256186",14-05-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26001","Kaaskroket Panko 22x80g OUD Br",28.00,"KART",23.56,0.0,"0000026001256186",29-04-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26005","Garnaalkroket 31% 36x65g  PANK",10.00,"KART",53.75,0.0,"0000026005256186",19-05-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","92604","Wildkroket everzwijn 10x65g",52.00,"KART",12.54,0.0,"0000092604256186",13-05-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26045","Tapas Kroket Draadjesvlees 33%",14.00,"KART",27.01,0.0,"0000026045256186",07-05-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","26027","Kaaskroket Oud Brugge PANKO !!",28.00,"KART",16.56,0.0,"0000026027256186",29-04-2027,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","","Levering dinsdag aub",0.00,"",0.00,0.0,"",-  -,"AF"
256186,"001922","Amuse Croque bvba"," 021220-48902",11,02-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256187,"001922","Amuse Croque bvba"," 021220-48981",11,02-12-2025," ","","bestelbonnr: 238010",0.00,"",0.00,0.0,"",-  -,"AF"
256187,"001922","Amuse Croque bvba"," 021220-48981",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256187,"001922","Amuse Croque bvba"," 021220-48981",11,02-12-2025," ","80732","Oven-airfryer Serranokroket 20",0.00,"KART",26.66,0.0,"",-  -,"AF"
256187,"001922","Amuse Croque bvba"," 021220-48981",11,02-12-2025," ","00589","Kalfs zwezerikkroket 33% luxe",2.00,"KART",55.80,0.0,"1111",20-05-2027,"AF"
256187,"001922","Amuse Croque bvba"," 021220-48981",11,02-12-2025," ","43948","Zoete aardappel mini kroket 10",4.00,"KART",12.98,0.0,"1111",09-10-2026,"AF"
256187,"001922","Amuse Croque bvba"," 021220-48981",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256187,"001922","Amuse Croque bvba"," 021220-48981",11,02-12-2025," ","","Voor morgen aub",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","bestelbonnr: 237979",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","43323","Kroket aardappel 60x35g artisa",210.00,"KART",6.75,0.0,"0000043323256188",28-11-2026,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","Levering dinsdag ook",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","bestelbonnr: 238011",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","26043","Tapas wild fazant",3.00,"KART",59.34,0.0,"1111",24-04-2027,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","26058","Tapas Kroket Vol-au-Vent 60x30",1.00,"KART",28.57,0.0,"1111",14-12-2025,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","Toevoegen morgen aub",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","bestelbonnr: 238026",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","25005","Truffelkroket 10x65g",4.00,"KART",11.02,0.0,"1111",13-05-2027,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","26009","Witloof ham kroket 10x65gr",4.00,"KART",9.56,0.0,"1111",22-11-2026,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","26616","Kip curry kroket 36x65gr",1.00,"KART",28.44,0.0,"1111",09-01-2026,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","33332","Orval apero kaaskroket  40x16g",2.00,"KART",9.00,0.0,"1111",17-04-2027,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","65000","Iberico pata negra kroket 10 x",5.00,"KART",15.48,0.0,"1111",16-04-2027,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","98129","Hertenkroket met Veenbessen 30",1.00,"KART",46.80,0.0,"1111",24-04-2027,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","","Toevoegen levering morgen aub",0.00,"",0.00,0.0,"",-  -,"AF"
256188,"001922","Amuse Croque bvba"," 021220-49674",11,02-12-2025," ","25005","Truffelkroket 10x65g",4.00,"KART",11.02,0.0,"1111",13-05-2027,"AF"
256189,"002067","Spuntini NV"," 021220-50859",11,02-12-2025," ","","bestelbonnr: 237999",0.00,"",0.00,0.0,"",-  -,"AF"
256189,"002067","Spuntini NV"," 021220-50859",11,02-12-2025," ","70901","Ijsblokjes BIEBUYCK 6x2kg",280.00,"KART",3.68,0.0,"0000070901256189",30-10-2028,"AF"
256189,"002067","Spuntini NV"," 021220-50859",11,02-12-2025," ","","Graag voor LEVERING morgen aub",0.00,"",0.00,0.0,"",-  -,"AF"
256189,"002067","Spuntini NV"," 021220-50859",11,02-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256189,"002067","Spuntini NV"," 021220-50859",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256189,"002067","Spuntini NV"," 021220-50859",11,02-12-2025," ","79096","Beckers Partymix Classic 4x32s",5.00,"KART",20.61,0.0,"1111",28-06-2026,"AF"
256190,"002067","Spuntini NV"," 021220-50941",11,02-12-2025," ","","bestelbonnr: 237936",0.00,"",0.00,0.0,"",-  -,"AF"
256190,"002067","Spuntini NV"," 021220-50941",11,02-12-2025," ","06023","CÙte d'Or mignonnettes melk 30",160.00,"KART",43.24,0.0,"0000006023256190",09-09-2026,"AF"
256190,"002067","Spuntini NV"," 021220-50941",11,02-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256190,"002067","Spuntini NV"," 021220-50941",11,02-12-2025," ","","zodra mogelijk",0.00,"",0.00,0.0,"",-  -,"AF"
256190,"002067","Spuntini NV"," 021220-50941",11,02-12-2025," ","","de pallet in 1 keer leveren !",0.00,"",0.00,0.0,"",-  -,"AF"
256190,"002067","Spuntini NV"," 021220-50941",11,02-12-2025," ","","info Pieter De Merlier",0.00,"",0.00,0.0,"",-  -,"AF"
256191,"002067","Spuntini NV"," 021220-51289",11,02-12-2025," ","90578","Verstegen wildsaus grand veneu",8.00,"VE",29.21,0.0,"0000090578256191",08-07-2026,"AF"
256191,"002067","Spuntini NV"," 021220-51289",11,02-12-2025," ","19447","Rundsvlees Bitterbal OVEN 48x3",15.00,"KART",26.87,0.0,"0000019447256191",30-11-2026,"AF"
256191,"002067","Spuntini NV"," 021220-51289",11,02-12-2025," ","03092","Vedettes klassiek 10x300g",2.00,"KART",26.15,0.0,"0000003092256191",20-05-2026,"AF"
256191,"002067","Spuntini NV"," 021220-51289",11,02-12-2025," ","14815","Alimentis cipolle borettane ac",3.00,"VE",5.95,0.0,"1111",30-10-2027,"AF"
256191,"002067","Spuntini NV"," 021220-51289",11,02-12-2025," ","12805","Ganda Filet met paprika ultraf",5.00,"VE",5.51,0.0,"0000012805256191",23-12-2025,"AF"
